"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","anatomy","batch_size","checkpoint_dir","command","detectability_contrast_hu","detectability_contrasts_hu","detectability_max_slices","detectability_roi_size","detectability_sites","device","entity","epochs","eval_detectability","f2n-channels","f2n-iters","f2n-layers","f2n-lr","f2n-radius","f2n_channels","f2n_iters","f2n_layers","f2n_lr","f2n_radius","flow-steps-eval","flow-steps","flow_steps","flow_steps_eval","git_sha","gpu_name","h5_path","hu_offset","hu_scale","log_image_freq","log_images","lr","method","metric.goal","metric.name","model","model_size_mb","n2sim-num-similar","n2sim-patch-radius","n2sim-search-radius","n2sim_num_similar","n2sim_patch_radius","n2sim_search_radius","n2v-mask-fraction","n2v-neighbor-radius","n2v_mask_fraction","n2v_neighbor_radius","n_train_patients","n_train_slices","n_val_patients","n_val_slices","num_workers","param_count","parameters.batch_sizes","parameters.epochs","parameters.f2n-channels","parameters.f2n-iters","parameters.f2n-layers","parameters.f2n-lr","parameters.f2n-radius","parameters.flow-steps-eval","parameters.flow-steps-evals","parameters.flow-steps","parameters.h5_cache","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.model","parameters.models","parameters.n2sim-num-similar","parameters.n2sim-patch-radius","parameters.n2sim-search-radius","parameters.n2v-mask-fraction","parameters.n2v-neighbor-radius","parameters.patch_sizes","parameters.seeds","parameters.ssflow-exclude-radiuss","parameters.ssflow-num-similar","parameters.ssflow-pairing","parameters.ssflow-patch-radius","parameters.ssflow-search-radius","parameters.training-mode","parameters.training-modes","parameters.wandb_project","parameters.zsn2n-channels","parameters.zsn2n-iters","parameters.zsn2n-lr","patch_size","program","project","seed","ssflow-exclude-radius","ssflow-num-similar","ssflow-pairing","ssflow-patch-radius","ssflow-search-radius","ssflow_exclude_radius","ssflow_num_similar","ssflow_pairing","ssflow_patch_radius","ssflow_search_radius","synthetic_len","torch_version","trainable_params","training-mode","training_mode","val_fraction","val_patient_ids","wandb_project","zsn2n-channels","zsn2n-iters","zsn2n-lr","zsn2n_channels","zsn2n_iters","zsn2n_lr","baseline/gmsd","baseline/gmsd_std","baseline/nps_ratio","baseline/nps_ratio_std","baseline/psnr","baseline/psnr_std","baseline/rmse","baseline/rmse_std","baseline/ssim","baseline/ssim_std","det/auc_clean","det/auc_denoised","det/auc_input","det/c160/auc_clean","det/c160/auc_denoised","det/c160/auc_input","det/c160/d_prime_clean","det/c160/d_prime_denoised","det/c160/d_prime_input","det/c160/detectability_preserved","det/c160/n_rois_clean","det/c160/n_rois_denoised","det/c160/n_rois_input","det/c40/auc_clean","det/c40/auc_denoised","det/c40/auc_input","det/c40/d_prime_clean","det/c40/d_prime_denoised","det/c40/d_prime_input","det/c40/detectability_preserved","det/c40/n_rois_clean","det/c40/n_rois_denoised","det/c40/n_rois_input","det/c80/auc_clean","det/c80/auc_denoised","det/c80/auc_input","det/c80/d_prime_clean","det/c80/d_prime_denoised","det/c80/d_prime_input","det/c80/detectability_preserved","det/c80/n_rois_clean","det/c80/n_rois_denoised","det/c80/n_rois_input","det/d_prime_clean","det/d_prime_denoised","det/d_prime_input","det/detectability_preserved","det/n_rois_clean","det/n_rois_denoised","det/n_rois_input","det/n_slices","det/noise_power_denoised","det/noise_power_input","det/nps_mean_freq_denoised","det/nps_mean_freq_input","epoch","train/loss","val/gmsd","val/gmsd.min","val/gmsd_std","val/latency_ms","val/nps_ratio","val/nps_ratio.min","val/nps_ratio_std","val/peak_mem_mb","val/psnr","val/psnr.max","val/psnr_gain","val/psnr_std","val/rmse","val/rmse.min","val/rmse_std","val/ssim","val/ssim.max","val/ssim_gain","val/ssim_std"
"major-sweep-23","","finished","-","","","2026-06-27T17:19:27.000Z","12132","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","2.224388","1","1","4","1","1","4","0.02","2","0.02","2","40","6395","10","1764","2","556097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","1","","","","","","2","1","similarity","1","4","64","2.3.1","556097","n2sim","n2sim","0.2","L014,L049,L064,L081,L107,L131,L178,L266,L273,L277","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1817106632748091","0.025930322133062955","0.015348401400281746","0.01255091615694689","29.271948412162107","2.730983950082522","0.03612447276187727","0.011609873771247331","0.8587089023825263","0.058741084661104115","0.9999458671538104","0.9996043764426648","0.9999267037559536","0.9999458671538104","0.9996043764426648","0.9999267037559536","5.474815569530475","4.7458725590553135","5.369446487055258","0.8838662552083784","1200","1200","1200","0.8334326779173298","0.8295963161924782","0.8287386585113559","1.3687031206103066","1.347139131008846","1.3423609968807524","1.003559500118967","1200","1200","1200","0.9735440282685178","0.9700523117024936","0.9711773363580511","2.7374067737019043","2.660931884840092","2.684722424241604","0.9911385478116114","1200","1200","1200","5.474815569530475","4.7458725590553135","5.369446487055258","0.8838662552083784","1200","1200","1200","200","0.009934759350629372","0.011120062474947196","0.0974293318119916","0.1083852940255945","15","0.0005249562462294954","","0.18582854407275615","0.015186079078564368","410.3085362392556","","0.010287577573639232","0.008721748199162683","24.783872","","30.970334666115896","1.6983862539537888","2.504069368923489","","0.029640450369347048","0.009389409932514066","","0.880716892529507","0.021101194241690213","0.05083477177129945"
"lilac-sweep-22","","finished","-","","","2026-06-27T14:36:29.000Z","10588","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-PCIE-40GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","2.224388","1","1","4","1","1","4","0.02","2","0.02","2","40","6395","10","1764","2","556097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","1","","","","","","2","1","similarity","1","4","64","2.3.1","556097","n2v","n2v","0.2","L014,L049,L064,L081,L107,L131,L178,L266,L273,L277","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1817106632748091","0.025930322133062955","0.015348401400281746","0.01255091615694689","29.271948412162107","2.730983950082522","0.03612447276187727","0.011609873771247331","0.8587089023825263","0.058741084661104115","0.9999458671538104","0.9996163144353006","0.9999267037559536","0.9999458671538104","0.9996163144353006","0.9999267037559536","5.474815569530475","4.757843605096057","5.369446487055258","0.8860957300843462","1200","1200","1200","0.8334326779173298","0.8288845825528794","0.8287386585113559","1.3687031206103066","1.343172878150336","1.3423609968807524","1.0006048158963723","1200","1200","1200","0.9735440282685178","0.969750354607458","0.9711773363580511","2.7374067737019043","2.6546728993805875","2.684722424241604","0.9888072135168666","1200","1200","1200","5.474815569530475","4.757843605096057","5.369446487055258","0.8860957300843462","1200","1200","1200","200","0.01104549617613278","0.011120062474947196","0.10894068750468164","0.10838529372757127","15","0.00035793298364345146","","0.2118590016365727","0.017127797315752404","371.75793028668903","","0.01508575714762954","0.012030949316570947","24.735744","","29.296409422037552","0.024461009875444972","2.6473500377717123","","0.03592459209339351","0.011244102906488043","","0.8559545763766144","-0.005409664003486858","0.06043789485886491"
"super-sweep-21","","finished","-","","","2026-06-27T14:29:45.000Z","10475","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","2.224388","1","1","4","1","1","4","0.02","2","0.02","2","40","6395","10","1764","2","556097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","1","","","","","","2","1","similarity","1","4","64","2.3.1","556097","supervised","supervised","0.2","L014,L049,L064,L081,L107,L131,L178,L266,L273,L277","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1817106632748091","0.025930322133062955","0.015348401400281746","0.01255091615694689","29.271948412162107","2.730983950082522","0.03612447276187727","0.011609873771247331","0.8587089023825263","0.058741084661104115","0.9999458671538104","0.9996725132812716","0.9999267037559536","0.9999458671538104","0.9996725132812716","0.9999267037559536","5.474815569530475","4.819307079631214","5.369446487055258","0.8975426221771036","1200","1200","1200","0.8334326779173298","0.836939469831312","0.8287386585113559","1.3687031206103066","1.3886968276519616","1.3423609968807524","1.0345181593318638","1200","1200","1200","0.9735440282685178","0.9736972728805112","0.9711773363580511","2.7374067737019043","2.7409518773036226","2.684722424241604","1.0209442333979473","1200","1200","1200","5.474815569530475","4.819307079631214","5.369446487055258","0.8975426221771036","1200","1200","1200","200","0.008505347806943364","0.011120062474947196","0.08348092518069528","0.1083852938901294","15","0.000663157684153913","","0.20131002931671887","0.008682899858733505","358.50273193675355","","0.0056039004237787024","0.00444203054459587","24.783872","","33.4473195659871","4.175371153824994","2.2752053280351623","","0.022082855411786204","0.006385605037306637","","0.9084145867702912","0.04864034898021597","0.040642946243035834"
"sage-sweep-20","","finished","-","","","2026-06-27T13:31:39.000Z","34833","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","","1","1","4","1","1","4","0.02","2","0.02","2","40","6683","10","1476","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","0","","","","","","2","1","similarity","1","4","64","2.3.1","","f2n","f2n","0.2","L004,L006,L057,L075,L081,L170,L175,L210,L237,L273","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.16579707945649055","0.02371023950991721","0.007906541896972624","0.003156594087970572","31.436725347668823","1.819202710753889","0.02736140823819571","0.005331033674202936","0.893201514957397","0.03449907267976729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17575193942602735","0.01938994381547899","","","0.007634883423759867","0.00306716433656546","","","31.578960240371828","","1.7459312931486357","","0.02687790359655612","0.005090537986129431","","0.8963814373746474","","0.03346734437296796"
"peach-sweep-19","","finished","-","","","2026-06-27T13:30:50.000Z","13709","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","","1","1","4","1","1","4","0.02","2","0.02","2","40","6683","10","1476","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","0","","","","","","2","1","similarity","1","4","64","2.3.1","","zsn2n","zsn2n","0.2","L004,L006,L057,L075,L081,L170,L175,L210,L237,L273","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.16579707945649055","0.02371023950991721","0.007906541896972624","0.003156594087970572","31.436725347668823","1.819202710753889","0.02736140823819571","0.005331033674202936","0.893201514957397","0.03449907267976729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1822957972412914","0.01770670722360402","","","0.008337359724006033","0.0031807742754186704","","","31.16562869813707","","1.5332864536616972","","0.028070385663121495","0.004759460182192445","","0.8917282907781885","","0.034642297635950205"
"eager-sweep-18","","finished","-","","","2026-06-27T11:59:14.000Z","9026","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","2.224388","1","1","4","1","1","4","0.02","2","0.02","2","40","6683","10","1476","2","556097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","0","","","","","","2","1","similarity","1","4","64","2.3.1","556097","n2sim","n2sim","0.2","L004,L006,L057,L075,L081,L170,L175,L210,L237,L273","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.16579707945649055","0.02371023950991721","0.007906541896972624","0.003156594087970572","31.436725347668823","1.819202710753889","0.02736140823819571","0.005331033674202936","0.893201514957397","0.03449907267976729","0.9999999935354418","0.9999999231878928","0.9999999860405032","0.9999999935354418","0.9999999231878928","0.9999999860405032","8.042631204801383","7.422021822131803","7.854555880825419","0.9449320795145756","1200","1200","1200","0.9224505425745264","0.918039877968202","0.9175078814661328","2.010657764656824","1.968595337927734","1.963638355643936","1.0025243865651483","1200","1200","1200","0.9977689461044764","0.9971221466807504","0.9972568772977186","4.02131557264479","3.9051858407441857","3.927277136420278","0.9943749078792468","1200","1200","1200","8.042631204801383","7.422021822131803","7.854555880825419","0.9449320795145756","1200","1200","1200","200","0.006189280096950824","0.006922582487362279","0.10792037091471936","0.11853174019943578","15","0.0005838940505717052","","0.174094193233909","0.015725140738038657","365.8006462305759","","0.006073123626275301","0.0027544320537964133","24.783872","","32.580357687260076","1.143632339591253","1.6782668942679084","","0.023974122771069528","0.004559944484504525","","0.9101754964851752","0.009984071581021214","0.030538542015510498"
"comfy-sweep-17","","finished","-","","","2026-06-27T10:21:51.000Z","11330","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","2.224388","1","1","4","1","1","4","0.02","2","0.02","2","40","6683","10","1476","2","556097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","0","","","","","","2","1","similarity","1","4","64","2.3.1","556097","n2v","n2v","0.2","L004,L006,L057,L075,L081,L170,L175,L210,L237,L273","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.16579707945649055","0.02371023950991721","0.007906541896972624","0.003156594087970572","31.436725347668823","1.819202710753889","0.02736140823819571","0.005331033674202936","0.893201514957397","0.03449907267976729","0.9999999935354418","0.9999999316569064","0.9999999860405032","0.9999999935354418","0.9999999316569064","0.9999999860405032","8.042631204801383","7.452406599611219","7.854555880825419","0.9488005066975296","1200","1200","1200","0.9224505425745264","0.9182317196212536","0.9175078814661328","2.010657764656824","1.9703888071292313","1.963638355643936","1.0034377264356713","1200","1200","1200","0.9977689461044764","0.9971980686936366","0.9972568772977186","4.02131557264479","3.917516757858752","3.927277136420278","0.9975147212120552","1200","1200","1200","8.042631204801383","7.452406599611219","7.854555880825419","0.9488005066975296","1200","1200","1200","200","0.0068722410151531195","0.006922582487362279","0.11920731371099295","0.11853174014524974","15","0.00044728949347809256","","0.1959942865177868","0.011238115498292282","515.4267576590008","","0.008027436733996713","0.003139935397946487","24.735744","","31.349368059215184","-0.08735728845363866","1.7229537538973865","","0.02758269293137844","0.005163920964129441","","0.8924791841972165","-0.02645665298147903","0.030774993130153146"
"ethereal-sweep-16","","finished","-","","","2026-06-27T09:28:00.000Z","9068","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","dncnn","2.224388","1","1","4","1","1","4","0.02","2","0.02","2","40","6683","10","1476","2","556097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","0","","","","","","2","1","similarity","1","4","64","2.3.1","556097","supervised","supervised","0.2","L004,L006,L057,L075,L081,L170,L175,L210,L237,L273","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.16579707945649055","0.02371023950991721","0.007906541896972624","0.003156594087970572","31.436725347668823","1.819202710753889","0.02736140823819571","0.005331033674202936","0.893201514957397","0.03449907267976729","0.9999999935354418","0.9999999615025756","0.9999999860405032","0.9999999935354418","0.9999999615025756","0.9999999860405032","8.042631204801383","7.600030048656428","7.854555880825419","0.9675951338266824","1200","1200","1200","0.9224505425745264","0.9224939243324096","0.9175078814661328","2.010657764656824","2.0110803746496537","1.963638355643936","1.0241602629472777","1200","1200","1200","0.9977689461044764","0.997804306553759","0.9972568772977186","4.02131557264479","4.02851012405539","3.927277136420278","1.025776889208126","1200","1200","1200","8.042631204801383","7.600030048656428","7.854555880825419","0.9675951338266824","1200","1200","1200","200","0.004948238599905985","0.006922582487362279","0.09186366138133133","0.11853174052455202","15","0.0007331972916362797","","0.1714588257819818","0.00711020653172466","369.8487929743651","","0.003235074997813943","0.0011637633433265642","24.783872","","35.22728641892513","3.7905610712563096","1.5048688895339544","","0.017563145058759586","0.00294271992085294","","0.937147338821636","0.03461116245445517","0.019443337110384845"
"glorious-sweep-15","","finished","-","","","2026-06-27T09:16:48.000Z","51063","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-PCIE-40GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","","1","1","4","1","1","4","0.02","2","0.02","2","40","6442","10","1717","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","2","","","","","","2","1","similarity","1","4","64","2.3.1","","f2n","f2n","0.2","L033,L056,L064,L107,L134,L148,L178,L193,L209,L299","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1743450308252228","0.025161074853986172","0.011259451431635035","0.006622849727059079","30.035500681393355","2.1568400973465605","0.032486801829794396","0.008327561167528176","0.87730835372095","0.04906202559296733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18532138577747567","0.02170937846261731","","","0.0105404034722054","0.0062209187577437815","","","30.299478869696447","","2.104080243611143","","0.03147070009606344","0.007915240079443274","","0.8817686297272831","","0.04771679767521394"
"elated-sweep-14","","finished","-","","","2026-06-27T09:12:33.000Z","15537","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","","1","1","4","1","1","4","0.02","2","0.02","2","40","6442","10","1717","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","2","","","","","","2","1","similarity","1","4","64","2.3.1","","zsn2n","zsn2n","0.2","L033,L056,L064,L107,L134,L148,L178,L193,L209,L299","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1743450308252228","0.025161074853986172","0.011259451431635035","0.006622849727059079","30.035500681393355","2.1568400973465605","0.032486801829794396","0.008327561167528176","0.87730835372095","0.04906202559296733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1895383917962526","0.018617947466098385","","","0.011341512144635984","0.006211788699785837","","","29.917330361412372","","1.893753643051618","","0.032706174811800694","0.007455094781681694","","0.8812546934856532","","0.04736670005527649"
"denim-sweep-13","","finished","-","","","2026-06-27T07:43:39.000Z","6253","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","7.39546","1","1","4","1","1","4","0.02","2","0.02","2","40","6442","10","1717","2","1848865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","2","","","","","","2","1","similarity","1","4","64","2.3.1","1848865","n2sim","n2sim","0.2","L033,L056,L064,L107,L134,L148,L178,L193,L209,L299","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1743450308252228","0.025161074853986172","0.011259451431635035","0.006622849727059079","30.035500681393355","2.1568400973465605","0.032486801829794396","0.008327561167528176","0.87730835372095","0.04906202559296733","0.9998081938300164","0.9994417341729376","0.9997695622793682","0.9998081938300164","0.9994417341729376","0.9997695622793682","5.02202570412738","4.609469600844199","4.953314344033104","0.9305828947433732","1200","1200","1200","0.812669734969969","0.8134274637712055","0.8093845684335557","1.255506765668037","1.25949524344115","1.2383287259956752","1.017092809850192","1200","1200","1200","0.9620968156485584","0.9599418513588625","0.960049537559666","2.511013309666974","2.474890260590991","2.4766573647754035","0.9992864963036284","1200","1200","1200","5.02202570412738","4.609469600844199","4.953314344033104","0.9305828947433732","1200","1200","1200","200","0.011982002034831862","0.013690959554999917","0.0965727210857651","0.10763022924011402","15","0.0005135688057836587","","0.16801766030182308","0.021980632609371296","209.21528299084724","","0.00760063250472115","0.005618127140461374","45.384192","","31.770826298619816","1.7353256172264615","1.994922444263183","","0.026615105900234377","0.007084077040344579","","0.8999860512703466","0.022677697549396636","0.04466109523908136"
"silver-sweep-12","","finished","-","","","2026-06-27T07:31:35.000Z","6309","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-PCIE-40GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","7.39546","1","1","4","1","1","4","0.02","2","0.02","2","40","6442","10","1717","2","1848865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","2","","","","","","2","1","similarity","1","4","64","2.3.1","1848865","n2v","n2v","0.2","L033,L056,L064,L107,L134,L148,L178,L193,L209,L299","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1743450308252228","0.025161074853986172","0.011259451431635035","0.006622849727059079","30.035500681393355","2.1568400973465605","0.032486801829794396","0.008327561167528176","0.87730835372095","0.04906202559296733","0.9998081938300164","0.9993911735255552","0.9997695622793682","0.9998081938300164","0.9993911735255552","0.9997695622793682","5.02202570412738","4.5745742146994095","4.953314344033104","0.9235380387699532","1200","1200","1200","0.812669734969969","0.8127088289314182","0.8093845684335557","1.255506765668037","1.2557123012084868","1.2383287259956752","1.014037932616668","1200","1200","1200","0.9620968156485584","0.9595986634198552","0.960049537559666","2.511013309666974","2.469284259886391","2.4766573647754035","0.9970229612727712","1200","1200","1200","5.02202570412738","4.5745742146994095","4.953314344033104","0.9235380387699532","1200","1200","1200","200","0.012787587570880238","0.013690959554999917","0.10231089692224156","0.10763022913174196","15","0.0004265583049972161","","0.18122207182017464","0.02285687419814515","212.67410886280584","","0.01014476754576788","0.00615533710800433","45.352448","","30.41720311670853","0.38170243531517656","2.0416946660842807","","0.030920570746636972","0.007816472365999954","","0.884527684125917","0.007219330404967028","0.04782395241110996"
"volcanic-sweep-11","","finished","-","","","2026-06-27T07:28:44.000Z","6223","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","7.39546","1","1","4","1","1","4","0.02","2","0.02","2","40","6442","10","1717","2","1848865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","2","","","","","","2","1","similarity","1","4","64","2.3.1","1848865","supervised","supervised","0.2","L033,L056,L064,L107,L134,L148,L178,L193,L209,L299","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1743450308252228","0.025161074853986172","0.011259451431635035","0.006622849727059079","30.035500681393355","2.1568400973465605","0.032486801829794396","0.008327561167528176","0.87730835372095","0.04906202559296733","0.9998081938300164","0.9995329746848368","0.9997695622793682","0.9998081938300164","0.9995329746848368","0.9997695622793682","5.02202570412738","4.68058427737873","4.953314344033104","0.9449398831344288","1200","1200","1200","0.812669734969969","0.81339038852467","0.8093845684335557","1.255506765668037","1.2592998564408977","1.2383287259956752","1.0169350270287565","1200","1200","1200","0.9620968156485584","0.9622711460348998","0.960049537559666","2.511013309666974","2.514008136003956","2.4766573647754035","1.0150811217408509","1200","1200","1200","5.02202570412738","4.68058427737873","4.953314344033104","0.9449398831344288","1200","1200","1200","200","0.010670344959447292","0.013690959554999917","0.08813309867273678","0.10763022894209082","15","0.0006489901094226812","","0.16849853183876726","0.022750383087108576","215.41976398746627","","0.004080028605392994","0.0021577675809967994","45.384192","","34.3073253309442","4.271824649550847","1.7665538875570648","","0.019668008031591504","0.004247638734049661","","0.9277128566818036","0.05040450296085375","0.02978690251174704"
"dazzling-sweep-10","","finished","-","","","2026-06-27T07:12:52.000Z","51637","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-PCIE-40GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","","1","1","4","1","1","4","0.02","2","0.02","2","40","6395","10","1764","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","1","","","","","","2","1","similarity","1","4","64","2.3.1","","f2n","f2n","0.2","L014,L049,L064,L081,L107,L131,L178,L266,L273,L277","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1817106632748091","0.025930322133062955","0.015348401400281746","0.01255091615694689","29.271948412162107","2.730983950082522","0.03612447276187727","0.011609873771247331","0.8587089023825263","0.058741084661104115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19219909531070667","0.021455077066085015","","","0.013468432556040575","0.009665402358499994","","","29.63842910649825","","2.495806372777736","","0.03434384285784886","0.01000072839976961","","0.8654135451768261","","0.05351122264493196"
"silvery-sweep-9","","finished","-","","","2026-06-27T05:48:59.000Z","16367","2s6caeo7","abdomen","4","checkpoints","","","[40,80,160]","200","32","6","cuda","","15","true","16","1500","2","0.001","3","16","1500","2","0.001","3","5","20","20","5","5d469b5","NVIDIA A100-SXM4-80GB","/workspace/data.h5","160","400","1","0","0.0001","","","","redcnn","","1","1","4","1","1","4","0.02","2","0.02","2","40","6395","10","1764","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","1","","","","","","2","1","similarity","1","4","64","2.3.1","","zsn2n","zsn2n","0.2","L014,L049,L064,L081,L107,L131,L178,L266,L273,L277","ctdenoiser-sweep","48","2000","0.001","48","2000","0.001","0.1817106632748091","0.025930322133062955","0.015348401400281746","0.01255091615694689","29.271948412162107","2.730983950082522","0.03612447276187727","0.011609873771247331","0.8587089023825263","0.058741084661104115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19457043478447025","0.01902617643022564","","","0.013802112935321057","0.009111837861732443","","","29.39774428365452","","2.24979284002728","","0.035056945218444886","0.009366375086477571","","0.8625778608919542","","0.052525977134471845"
